firmwareVersion,vendorType,phyIndex,relPos,boardNum,phyClass,softVersion,serverDate,isFRU,alias,bom,physicalFlag,deviceName,deviceIp,containedIn,beginDate,cleiCode,mfgName,desc,name,hardVersion,remark,asset,model,assetNumber,serialNum,buildInfo,devId
,0,205001,4,,5,,2016-01-29T14:22:23-05:00,2,,,0,2920,10.10.10.6,201001,,,Hewlett-Packard,HP J9727A Switch power supply bay pseudocontainer,Power supply bay pseudocontainer,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=205&phyIndex=205001,,,,,205
,0,105001,4,,5,,2016-01-29T14:22:23-05:00,2,,,0,2920,10.10.10.6,101001,,,Hewlett-Packard,HP J9727A Switch power supply bay pseudocontainer,Power supply bay pseudocontainer,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=205&phyIndex=105001,,,,,205
,0,5001,4,,5,,2016-01-29T14:01:00-05:00,2,,,0,Jan-00,10.10.10.3,1001,,,Hewlett-Packard,HP J9573A Switch power supply bay pseudocontainer,Power supply bay pseudocontainer,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=198&phyIndex=5001,,,,,198
,0,5001,4,,5,,2016-01-29T14:03:15-05:00,2,,,0,3800_2,10.10.10.4,1001,,,Hewlett-Packard,HP J9573A Switch power supply bay pseudocontainer,Power supply bay pseudocontainer,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=202&phyIndex=5001,,,,,202
,0,5,4,,5,,2016-01-29T19:20:19-05:00,2,,,0,HP-3500yl-24G,10.12.10.10,1,,,Hewlett-Packard,HP J8692A Switch power supply bay pseudocontainer,Power supply bay pseudocontainer,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=211&phyIndex=5,,,,,211
,0,5,4,,5,,2016-01-26T15:21:16-05:00,2,,,0,HP-5406zl,10.10.10.2,1,,,Hewlett-Packard,HP J8697A Switch power supply bay pseudocontainer,Power supply bay pseudocontainer,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=53&phyIndex=5,,,,,53
,1.3.6.1.4.1.25506.3.1.6.2,193,1,CN27F640HG,6,,2016-02-03T08:06:16-05:00,1,,,0,5900 10GbE Base-T,10.20.10.10,13,,,,PSU,PSU 1,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=221&phyIndex=193,,,CN27F640HG,,221
,1.3.6.1.4.1.43.45.1.10.3.1.6.2,11,1,,6,,2016-01-26T15:43:57-05:00,1,,,0,4210,10.101.0.227,4,,,3Com,PSU,PSU1,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=107&phyIndex=11,,,,,107
,1.3.6.1.4.1.11.2.14.11.15.3.1.6.2,98,1,,6,,2016-01-26T15:21:29-05:00,2,,,0,HP830_WSC,10.10.10.5,18,,,HP,AC Power Supply #1,PSU1,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=31&phyIndex=98,,,,,31
,1.3.6.1.4.1.11.2.14.11.15.3.1.6.2,10,1,,6,,2016-01-26T15:27:11-05:00,2,,,0,830wired.lab.local,10.101.0.231,3,,,,PSU,PSU1,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=10,,,,,75
,1.3.6.1.4.1.25506.3.1.6.2,194,1,CN31F6426B,6,,2016-02-03T08:06:16-05:00,1,,,0,5900 10GbE Base-T,10.20.10.10,14,,,,PSU,PSU 2,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=221&phyIndex=194,,,CN31F6426B,,221
,1.3.6.1.4.1.11.2.14.11.15.3.1.6.3,11,1,,6,,2016-01-26T15:27:11-05:00,2,,,0,830wired.lab.local,10.101.0.231,4,,,,PSU,PSU2,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=11,,,,,75
,1.3.6.1.4.1.11.2.14.11.15.3.1.6.3,99,1,,6,,2016-01-26T15:21:29-05:00,2,,,0,HP830_WSC,10.10.10.5,19,,,HP,DC Power Supply #2,PSU2,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=31&phyIndex=99,,,,,31
,1.3.6.1.4.1.9.12.3.1.9.15.39,19,0,FOC1216334G,9,,2016-01-26T15:20:40-05:00,1,,,2,router.lab.local,10.101.0.1,18,,,Cisco,PVDMII DSP SIMM with four DSPs,PVDMII DSP SIMM with four DSPs on Slot 0 SubSlot 4,V01 ,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=15&phyIndex=19,PVDM2-64,,FOC1216334G,,15
,,0,-1,,-1,,2016-01-29T19:19:01-05:00,1,,,2,R1Br3Core,10.12.10.1,0,,,Cisco,R1Br3Core,R1Br3Core,0x301,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=208&phyIndex=0,JAE0830QRM8 (2381321299),,JAE0830QRM8 (2381321299),,208
"System Bootstrap, Version 12.2(8r) [cmong 8r], RELEASE SOFTWARE (fc1)",,0,-1,,-1,,2016-01-29T19:19:36-05:00,1,,,2,R1Br4Core,10.11.10.1,0,,,Cisco,R1Br4Core,R1Br4Core,2,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=210&phyIndex=0,JAE07520AP5,,JAE07520AP5,,210
"System Bootstrap, Version 12.4(13r)T11, RELEASE SOFTWARE (fc1)",,0,-1,,-1,"15.1(4)M, RELEASE SOFTWARE (fc1)",2016-01-26T15:20:40-05:00,1,,,2,router.lab.local,10.101.0.1,0,,,Cisco,router.lab.local,router.lab.local,V04 ,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=15&phyIndex=0,FHK1119F1DX,,FHK1119F1DX,,15
"System Bootstrap, Version 12.4(13r)T, RELEASE SOFTWARE (fc1)",,0,-1,,-1,"15.1(4)M3, RELEASE SOFTWARE (fc1)",2016-01-27T01:10:55-05:00,1,,,2,router1wan,10.254.0.2,0,,,Cisco,router1wan,router1wan,V05 ,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=82&phyIndex=0,FHK114629PQ,,FHK114629PQ,,82
"System Bootstrap, Version 12.4(13r)T, RELEASE SOFTWARE (fc1)",,0,-1,,-1,"15.1(4)M3, RELEASE SOFTWARE (fc1)",2016-01-27T01:12:21-05:00,1,,,2,router2wan,10.254.0.3,0,,,Cisco,router2wan,router2wan,V05 ,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=90&phyIndex=0,FHK114629PP,,FHK114629PP,,90
"System Bootstrap, Version 12.4(13r)T, RELEASE SOFTWARE (fc1)",,0,-1,,-1,"15.1(4)M3, RELEASE SOFTWARE (fc1)",2016-01-27T01:12:14-05:00,1,,,2,router3wan,10.254.0.4,0,,,Cisco,router3wan,router3wan,V04 ,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=92&phyIndex=0,FHK111617AH,,FHK111617AH,,92
"System Bootstrap, Version 12.4(13r)T, RELEASE SOFTWARE (fc1)",,0,-1,,-1,"15.1(4)M3, RELEASE SOFTWARE (fc1)",2016-01-27T01:12:18-05:00,1,,,2,router4,10.254.0.5,0,,,Cisco,router4,router4,V05 ,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=94&phyIndex=0,FHK130420P9,,FHK130420P9,,94
"System Bootstrap, Version 12.3(8r)T9, RELEASE SOFTWARE (fc1)",,0,-1,,-1,"15.1(4)M3, RELEASE SOFTWARE (fc1)",2016-01-27T01:12:25-05:00,1,,,2,router5,10.254.0.6,0,,,Cisco,router5,router5,V04 ,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=96&phyIndex=0,FHK104110U7,,FHK104110U7,,96
"System Bootstrap, Version 12.4(13r)T, RELEASE SOFTWARE (fc1)",,0,-1,,-1,"15.1(4)M3, RELEASE SOFTWARE (fc1)",2016-01-27T01:12:51-05:00,1,,,2,router6wan,10.254.0.7,0,,,Cisco,router6wan,router6wan,V04 ,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=100&phyIndex=0,FHK111617AG,,FHK111617AG,,100
,0,13,1,,1,,2016-01-26T15:21:28-05:00,2,,,0,TP10,10.101.0.2,8,,,TippingPoint,SDRAM Memory,SDRAM Memory,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=42&phyIndex=13,,,,,42
,0,10,1,,8,,2016-01-26T15:21:28-05:00,2,,,0,TP10,10.101.0.2,5,,,TippingPoint,Sensor#1,Sensor#1,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=42&phyIndex=10,,,,,42
,0,202,1,,8,,2016-02-03T08:06:16-05:00,2,,,0,5900 10GbE Base-T,10.20.10.10,22,,,,SENSOR,SENSOR 1,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=221&phyIndex=202,,,,,221
,1.3.6.1.4.1.11.2.14.11.15.3.1.8.1,275,1,,8,,2016-01-26T15:21:29-05:00,2,,,0,HP830_WSC,10.10.10.5,147,,,HP,Sensor #1,Sensor1,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=31&phyIndex=275,,,,,31
,0,14,1,,8,,2016-01-26T15:27:11-05:00,2,,,0,830wired.lab.local,10.101.0.231,7,,,,SENSOR,Sensor1,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=14,,,,,75
,0,69,1,,8,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,15,,,,Temperature Sensor on Board,Sensor1,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=69,,,,,10
,0,75,1,,8,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,21,,,,Temperature Sensor on Board,Sensor1,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=75,,,,,10
,0,203,1,,8,,2016-02-03T08:06:16-05:00,2,,,0,5900 10GbE Base-T,10.20.10.10,23,,,,SENSOR,SENSOR 2,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=221&phyIndex=203,,,,,221
,0,15,1,,8,,2016-01-26T15:27:11-05:00,2,,,0,830wired.lab.local,10.101.0.231,8,,,,SENSOR,Sensor2,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=75&phyIndex=15,,,,,75
,1.3.6.1.4.1.11.2.14.11.15.3.1.8.1,276,1,,8,,2016-01-26T15:21:29-05:00,2,,,0,HP830_WSC,10.10.10.5,148,,,HP,Sensor #2,Sensor2,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=31&phyIndex=276,,,,,31
,0,204,1,,8,,2016-02-03T08:06:16-05:00,2,,,0,5900 10GbE Base-T,10.20.10.10,24,,,,SENSOR,SENSOR 3,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=221&phyIndex=204,,,,,221
,,0,-1,,-1,,2016-01-26T15:22:24-05:00,1,,,2,Sentry3_5133a8,10.101.0.31,0,,,,Sentry3_5133a8,Sentry3_5133a8,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=59&phyIndex=0,,,,,59
,,0,-1,,-1,,2016-01-26T15:22:25-05:00,1,,,2,Sentry3_5146c3,10.101.0.32,0,,,,Sentry3_5146c3,Sentry3_5146c3,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=60&phyIndex=0,,,,,60
,1.3.6.1.4.1.9.12.3.1.10.39,11,0,,10,,2016-01-27T01:11:30-05:00,2,,,0,core1WAN,10.254.0.1,2,,,,PowerQUICC Serial,Serial0/0,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=85&phyIndex=11,,,,,85
,1.3.6.1.4.1.9.12.3.1.10.39,6,0,,10,,2016-01-29T19:19:36-05:00,2,,,0,R1Br4Core,10.11.10.1,5,,,Cisco,PowerQUICC Serial,Serial0/0,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=210&phyIndex=6,,,,,210
,1.3.6.1.4.1.9.12.3.1.10.146,11,0,,10,,2016-01-27T01:12:21-05:00,2,,,0,router2wan,10.254.0.3,5,,,Cisco,GT96K Serial,Serial0/0/0,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=90&phyIndex=11,,,,,90
,1.3.6.1.4.1.9.12.3.1.10.146,11,0,,10,,2016-01-27T01:10:55-05:00,2,,,0,router1wan,10.254.0.2,5,,,Cisco,GT96K Serial,Serial0/0/0,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=82&phyIndex=11,,,,,82
,1.3.6.1.4.1.9.12.3.1.10.146,11,0,,10,,2016-01-27T01:12:25-05:00,2,,,0,router5,10.254.0.6,5,,,Cisco,GT96K Serial,Serial0/0/0,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=96&phyIndex=11,,,,,96
,1.3.6.1.4.1.9.12.3.1.10.146,10,0,,10,,2016-01-27T01:12:51-05:00,2,,,0,router6wan,10.254.0.7,5,,,Cisco,GT96K Serial,Serial0/0/0,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=100&phyIndex=10,,,,,100
,1.3.6.1.4.1.9.12.3.1.10.146,11,0,,10,,2016-01-27T01:12:18-05:00,2,,,0,router4,10.254.0.5,5,,,Cisco,GT96K Serial,Serial0/0/0,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=94&phyIndex=11,,,,,94
,1.3.6.1.4.1.9.12.3.1.10.146,11,0,,10,,2016-01-27T01:12:14-05:00,2,,,0,router3wan,10.254.0.4,5,,,Cisco,GT96K Serial,Serial0/0/0,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=92&phyIndex=11,,,,,92
,1.3.6.1.4.1.9.12.3.1.10.146,6,0,,10,,2016-01-26T15:20:40-05:00,2,,,0,router.lab.local,10.101.0.1,5,,,Cisco,GT96K Serial,Serial0/0/0,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=15&phyIndex=6,,,,,15
,1.3.6.1.4.1.9.12.3.1.10.146,12,0,,10,,2016-01-27T01:12:14-05:00,2,,,0,router3wan,10.254.0.4,7,,,Cisco,GT96K Serial,Serial0/1/0,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=92&phyIndex=12,,,,,92
,1.3.6.1.4.1.9.12.3.1.10.146,12,0,,10,,2016-01-27T01:12:18-05:00,2,,,0,router4,10.254.0.5,7,,,Cisco,GT96K Serial,Serial0/1/0,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=94&phyIndex=12,,,,,94
,1.3.6.1.4.1.9.12.3.1.10.146,12,0,,10,,2016-01-27T01:12:25-05:00,2,,,0,router5,10.254.0.6,7,,,Cisco,GT96K Serial,Serial0/1/0,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=96&phyIndex=12,,,,,96
,1.3.6.1.4.1.9.12.3.1.10.146,12,0,,10,,2016-01-27T01:10:55-05:00,2,,,0,router1wan,10.254.0.2,7,,,Cisco,GT96K Serial,Serial0/1/0,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=82&phyIndex=12,,,,,82
,1.3.6.1.4.1.9.12.3.1.10.146,12,0,,10,,2016-01-27T01:12:21-05:00,2,,,0,router2wan,10.254.0.3,7,,,Cisco,GT96K Serial,Serial0/1/0,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=90&phyIndex=12,,,,,90
,1.3.6.1.4.1.9.12.3.1.10.146,13,1,,10,,2016-01-27T01:12:14-05:00,2,,,0,router3wan,10.254.0.4,7,,,Cisco,GT96K Serial,Serial0/1/1,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=92&phyIndex=13,,,,,92
,1.3.6.1.4.1.9.12.3.1.10.46,13,0,,10,,2016-01-27T01:11:30-05:00,2,,,0,core1WAN,10.254.0.1,9,,,,CD2430 in sync mode,Serial1/0,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=85&phyIndex=13,,,,,85
,1.3.6.1.4.1.9.12.3.1.10.46,14,1,,10,,2016-01-27T01:11:30-05:00,2,,,0,core1WAN,10.254.0.1,9,,,,CD2430 in sync mode,Serial1/1,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=85&phyIndex=14,,,,,85
,1.3.6.1.4.1.9.12.3.1.10.46,15,2,,10,,2016-01-27T01:11:30-05:00,2,,,0,core1WAN,10.254.0.1,9,,,,CD2430 in sync mode,Serial1/2,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=85&phyIndex=15,,,,,85
,1.3.6.1.4.1.9.12.3.1.10.46,16,3,,10,,2016-01-27T01:11:30-05:00,2,,,0,core1WAN,10.254.0.1,9,,,,CD2430 in sync mode,Serial1/3,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=85&phyIndex=16,,,,,85
,1.3.6.1.4.1.9.12.3.1.10.46,17,4,,10,,2016-01-27T01:11:30-05:00,2,,,0,core1WAN,10.254.0.1,9,,,,CD2430 in sync mode,Serial1/4,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=85&phyIndex=17,,,,,85
,1.3.6.1.4.1.9.12.3.1.10.46,18,5,,10,,2016-01-27T01:11:30-05:00,2,,,0,core1WAN,10.254.0.1,9,,,,CD2430 in sync mode,Serial1/5,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=85&phyIndex=18,,,,,85
,1.3.6.1.4.1.9.12.3.1.10.46,19,6,,10,,2016-01-27T01:11:30-05:00,2,,,0,core1WAN,10.254.0.1,9,,,,CD2430 in sync mode,Serial1/6,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=85&phyIndex=19,,,,,85
,1.3.6.1.4.1.9.12.3.1.10.46,20,7,,10,,2016-01-27T01:11:30-05:00,2,,,0,core1WAN,10.254.0.1,9,,,,CD2430 in sync mode,Serial1/7,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=85&phyIndex=20,,,,,85
,1.3.6.1.4.1.9.12.3.1.10.276,31,0,,10,,2016-01-26T15:20:40-05:00,2,,,0,router.lab.local,10.101.0.1,30,,,Cisco,I82559FE,Service-Engine1/0,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=15&phyIndex=31,,,,,15
,0,4,1,,5,,2016-01-26T15:43:57-05:00,2,,,0,4210,10.101.0.227,2,,,,CONTAINER LEVEL1,Slot1,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=107&phyIndex=4,,,,,107
,1.3.6.1.4.1.11.2.3.7.8.7.24,220002,1,,5,,2016-01-29T14:22:23-05:00,2,,,0,2920,10.10.10.6,209001,,,Hewlett-Packard,HP J9727A Switch port module slot,Slot 2/1-24,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=205&phyIndex=220002,,,,,205
,0,6,3,,5,,2016-01-26T15:43:57-05:00,2,,,0,4210,10.101.0.227,2,,,,CONTAINER LEVEL1,Slot3,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=107&phyIndex=6,,,,,107
,0,7,4,,5,,2016-01-26T15:43:57-05:00,2,,,0,4210,10.101.0.227,2,,,,CONTAINER LEVEL1,Slot4,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=107&phyIndex=7,,,,,107
,1.3.6.1.4.1.11.2.3.7.8.7.24,44,3,,5,,2016-01-29T23:06:47-05:00,2,,,0,HP-3500yl-24G,10.12.10.10,9,,,Hewlett-Packard,HP J8692A Switch port module slot,Slot A,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=211&phyIndex=44,,,,,211
,1.3.6.1.4.1.11.2.3.7.8.7.24,42,1,,5,,2016-01-26T15:21:16-05:00,2,,,0,HP-5406zl,10.10.10.2,9,,,Hewlett-Packard,HP J8697A Switch port module slot,Slot A,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=53&phyIndex=42,,,,,53
,1.3.6.1.4.1.11.2.3.7.8.7.24,43,2,,5,,2016-01-26T15:21:16-05:00,2,,,0,HP-5406zl,10.10.10.2,9,,,Hewlett-Packard,HP J8697A Switch port module slot,Slot B,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=53&phyIndex=43,,,,,53
,1.3.6.1.4.1.11.2.3.7.8.7.24,44,3,,5,,2016-01-26T15:21:16-05:00,2,,,0,HP-5406zl,10.10.10.2,9,,,Hewlett-Packard,HP J8697A Switch port module slot,Slot C,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=53&phyIndex=44,,,,,53
,1.3.6.1.4.1.11.2.3.7.8.7.24,45,4,,5,,2016-01-26T15:21:16-05:00,2,,,0,HP-5406zl,10.10.10.2,9,,,Hewlett-Packard,HP J8697A Switch port module slot,Slot D,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=53&phyIndex=45,,,,,53
,1.3.6.1.4.1.11.2.3.7.8.7.24,46,5,,5,,2016-01-26T15:21:16-05:00,2,,,0,HP-5406zl,10.10.10.2,9,,,Hewlett-Packard,HP J8697A Switch port module slot,Slot E,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=53&phyIndex=46,,,,,53
,1.3.6.1.4.1.11.2.3.7.8.7.24,47,6,,5,,2016-01-26T15:21:16-05:00,2,,,0,HP-5406zl,10.10.10.2,9,,,Hewlett-Packard,HP J8697A Switch port module slot,Slot F,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=53&phyIndex=47,,,,,53
2.8,0,1,-1,MXQ51500R9,4,,2016-01-27T15:13:32-05:00,1,,,0,esx2.lab.local,10.101.0.7,0,2015-03-05T00:00:00-05:00,urn:uuid:55ad64a5-022a-72de-96d5-8cdcd41ebd08,HP,HP ProLiant DL360 Gen9,smbios,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=110&phyIndex=1,ProLiant DL360 Gen9,                                ,MXQ51500R9,,110
2.7,0,1,-1,Not Specified,4,,2016-01-30T17:10:05-05:00,1,,,2,5400ESX2.haw.int,10.101.0.108,0,2013-08-19T00:00:00-04:00,urn:uuid:51dbe919-1cce-5793-2f18-b499ba5419c0,Hewlett-Packard,Hewlett-Packard Adv Svs v2 zl Module,smbios,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=214&phyIndex=1,Adv Svs v2 zl Module,Unspecified,Not Specified,,214
2.7,0,1,-1,Not Specified,4,,2016-01-30T17:10:01-05:00,1,,,2,wrzb-4d00c8a2.haw.int,10.101.0.100,0,2013-08-19T00:00:00-04:00,urn:uuid:51db88d1-6306-df01-7551-b499ba5419ac,Hewlett-Packard,Hewlett-Packard Adv Svs v2 zl Module,smbios,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=213&phyIndex=1,Adv Svs v2 zl Module,Unspecified,Not Specified,,213
2.8,0,1,-1,MXQ51500R9,4,,2016-02-27T05:33:54-05:00,1,,,2,ESX55-10.101.0.7,10.101.0.102,0,2015-03-05T00:00:00-05:00,urn:uuid:55ad64a5-022a-72de-96d5-8cdcd41ebd08,HP,HP ProLiant DL360 Gen9,smbios,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=246&phyIndex=1,ProLiant DL360 Gen9,                                ,MXQ51500R9,,246
2.8,0,1,-1,MXQ51500SG,4,,2016-02-10T01:22:47-05:00,1,,,2,ESX55-10.101.0.6,10.101.0.123,0,2015-03-05T00:00:00-05:00,urn:uuid:55ad533d-b010-29ea-718c-ecb1d7ab6e80,HP,HP ProLiant DL360 Gen9,smbios,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=247&phyIndex=1,ProLiant DL360 Gen9,                                ,MXQ51500SG,,247
2.7,0,1,-1,Not Specified,4,,2016-01-26T15:28:18-05:00,1,,,2,esx4.lab.local,10.101.0.4,0,2013-08-19T00:00:00-04:00,urn:uuid:51db88d1-6306-df01-7551-b499ba5419ac,Hewlett-Packard,Hewlett-Packard Adv Svs v2 zl Module,smbios,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=87&phyIndex=1,Adv Svs v2 zl Module,Unspecified,Not Specified,,87
2.7,0,1,-1,Not Specified,4,,2016-01-26T15:26:41-05:00,1,,,2,esx3.lab.local,10.101.0.3,0,2013-08-19T00:00:00-04:00,urn:uuid:51dbe919-1cce-5793-2f18-b499ba5419c0,Hewlett-Packard,Hewlett-Packard Adv Svs v2 zl Module,smbios,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=78&phyIndex=1,Adv Svs v2 zl Module,Unspecified,Not Specified,,78
2.8,0,1,-1,MXQ51500SG,4,,2016-01-26T15:29:07-05:00,1,,,0,esx1.lab.local,10.101.0.6,0,2015-03-05T00:00:00-05:00,urn:uuid:55ad533d-b010-29ea-718c-ecb1d7ab6e80,HP,HP ProLiant DL360 Gen9,smbios,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=76&phyIndex=1,ProLiant DL360 Gen9,                                ,MXQ51500SG,,76
SSC A0 140920120103,0,359,1,,9,,2016-01-26T15:21:16-05:00,2,,,0,HP-5406zl,10.10.10.2,54,,,,"Reset, Power-monitoring",SSC,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=53&phyIndex=359,,,,,53
,0,1,-1,,11,,2016-01-26T15:20:43-05:00,2,,,0,HP_5500EI,192.168.1.221,0,,,HP,HP,Stack,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=10&phyIndex=1,,,,,10
,1.3.6.1.4.1.11.2.3.7.11.153,1,-1,,11,,2016-01-29T14:22:23-05:00,1,,,0,2920,10.10.10.6,0,,,,HP 2920 Switch Stack,Stack,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=205&phyIndex=1,,,,,205
,0,129001,1,,10,,2016-01-29T14:22:23-05:00,2,,,0,2920,10.10.10.6,128001,,,Hewlett-Packard,HP J9727A Switch Stacking Cable,Stacking Cable 1,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=205&phyIndex=129001,,,,,205
,0,229001,1,,10,,2016-01-29T14:22:23-05:00,2,,,0,2920,10.10.10.6,228001,,,Hewlett-Packard,HP J9727A Switch Stacking Cable,Stacking Cable 1,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=205&phyIndex=229001,,,,,205
,0,229002,1,,10,,2016-01-29T14:22:23-05:00,2,,,0,2920,10.10.10.6,228002,,,Hewlett-Packard,HP J9727A Switch Stacking Cable,Stacking Cable 2,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=205&phyIndex=229002,,,,,205
,0,129002,1,,10,,2016-01-29T14:22:23-05:00,2,,,0,2920,10.10.10.6,128002,,,Hewlett-Packard,HP J9727A Switch Stacking Cable,Stacking Cable 2,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=205&phyIndex=129002,,,,,205
WB.15.05,1.3.6.1.4.1.11.2.3.7.11.155.5,126003,1,SG34FM303J,9,WB.16.01.0004,2016-01-29T14:22:23-05:00,1,,,0,2920,10.10.10.6,121003,,,Hewlett-Packard,HP J9733A 2-port Stacking Module,Stacking Module,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=205&phyIndex=126003,J9733A,,SG34FM303J,,205
WB.15.05,1.3.6.1.4.1.11.2.3.7.11.155.5,226003,1,SG34FM302C,9,WB.16.01.0004,2016-01-29T14:22:23-05:00,1,,,0,2920,10.10.10.6,221003,,,Hewlett-Packard,HP J9733A 2-port Stacking Module,Stacking Module,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=205&phyIndex=226003,J9733A,,SG34FM302C,,205
,1.3.6.1.4.1.11.2.3.7.8.7.46,221003,3,,5,,2016-01-29T14:22:23-05:00,2,,,0,2920,10.10.10.6,210001,,,Hewlett-Packard,HP J9727A Switch 2-port Stacking Module Bay,Stacking Module Bay,,,http://10.101.0.203:8080/imcrs/netasset/asset/detail?devId=205&phyIndex=221003,,,,,205
